"rNames.tag","x.0.m.cx","x.0.m.cy","x.0.m.majoraxis","x.0.m.eccentricity","x.0.m.theta","x.0.s.area","x.0.s.perimeter","x.0.s.radius.mean","x.0.s.radius.sd","x.0.s.radius.min","x.0.s.radius.max","x.a.b.mean","x.a.b.sd","x.a.b.mad","x.a.b.q001","x.a.b.q005","x.a.b.q05","x.a.b.q095","x.a.b.q099","x.a.m.cx","x.a.m.cy","x.a.m.majoraxis","x.a.m.eccentricity","x.a.m.theta","x.a.h.asm.s1","x.a.h.con.s1","x.a.h.cor.s1","x.a.h.var.s1","x.a.h.idm.s1","x.a.h.sav.s1","x.a.h.sva.s1","x.a.h.sen.s1","x.a.h.ent.s1","x.a.h.dva.s1","x.a.h.den.s1","x.a.h.f12.s1","x.a.h.f13.s1","x.a.h.asm.s2","x.a.h.con.s2","x.a.h.cor.s2","x.a.h.var.s2","x.a.h.idm.s2","x.a.h.sav.s2","x.a.h.sva.s2","x.a.h.sen.s2","x.a.h.ent.s2","x.a.h.dva.s2","x.a.h.den.s2","x.a.h.f12.s2","x.a.h.f13.s2","x.Ba.b.mean","x.Ba.b.sd","x.Ba.b.mad","x.Ba.b.q001","x.Ba.b.q005","x.Ba.b.q05","x.Ba.b.q095","x.Ba.b.q099","x.Ba.m.cx","x.Ba.m.cy","x.Ba.m.majoraxis","x.Ba.m.eccentricity","x.Ba.m.theta","x.Ba.h.asm.s1","x.Ba.h.con.s1","x.Ba.h.cor.s1","x.Ba.h.var.s1","x.Ba.h.idm.s1","x.Ba.h.sav.s1","x.Ba.h.sva.s1","x.Ba.h.sen.s1","x.Ba.h.ent.s1","x.Ba.h.dva.s1","x.Ba.h.den.s1","x.Ba.h.f12.s1","x.Ba.h.f13.s1","x.Ba.h.asm.s2","x.Ba.h.con.s2","x.Ba.h.cor.s2","x.Ba.h.var.s2","x.Ba.h.idm.s2","x.Ba.h.sav.s2","x.Ba.h.sva.s2","x.Ba.h.sen.s2","x.Ba.h.ent.s2","x.Ba.h.dva.s2","x.Ba.h.den.s2","x.Ba.h.f12.s2","x.Ba.h.f13.s2","h.asm.s1","h.con.s1","h.cor.s1","h.var.s1","h.idm.s1","h.sav.s1","h.sva.s1","h.sen.s1","h.ent.s1","h.dva.s1","h.den.s1","h.f12.s1","h.f13.s1","h.asm.s2","h.con.s2","h.cor.s2","h.var.s2","h.idm.s2","h.sav.s2","h.sva.s2","h.sen.s2","h.ent.s2","h.dva.s2","h.den.s2","h.f12.s2","h.f13.s2"
"bspp",164.272316633156,151.021593632082,231.421230814665,0.474994151573048,-0.281072649215126,36307,755,106.649175371331,10.6190812619475,76.3902781673331,128.035954810789,0.392314343315204,0.06164816788411,0.0639552941176471,0.250980392156863,0.290196078431373,0.403921568627451,0.486274509803922,0.525490196078431,165.893923392099,152.080662515232,232.085199924267,0.488801372887836,-0.23194054321639,0.0635782456104415,1.22118650542825,0.836835873859946,4.74220281846817,0.734584010991342,25.3295153817836,598.516882285826,1.14751262110676,1.44735810191602,1.22118650542825,0.45614324181652,0.360610670989393,0.686302442168855,0.0550500062089566,1.93068780105299,0.726316206028914,4.52722346661295,0.676458775556193,25.3882883387476,600.855095153627,1.12562382950156,1.51132093570166,1.93068780105299,0.529835209741455,0.261108488268264,0.604019284511766,0.172531674559902,0.185229472794809,0.0973753223351276,-0.537000542174454,-0.138498463245124,0.192610222457224,0.427453444664049,0.642482196649405,164.379074710855,150.049287847971,219.397006255847,0.525172319553173,-0.167829265083568,0.0255691128697812,6.87846689217818,0.786568280726749,17.1139752694674,0.545011789315313,13.1768227882391,196.444297194395,1.3926442844696,1.95726892543905,6.87846689217818,0.727999673933441,0.244162735436634,0.648050378917297,0.0155487885639352,18.555589783802,0.421977260577383,17.0509167877521,0.397989977863866,13.2242354654419,186.120186658936,1.37214243122516,2.1269131255935,18.5286770471603,0.926272450862388,0.0921975591208859,0.431107098993556,0.0635782456104415,1.22118650542825,0.836835873859946,4.74220281846817,0.734584010991342,25.3295153817836,598.516882285826,1.14751262110676,1.44735810191602,1.22118650542825,0.45614324181652,0.360610670989393,0.686302442168855,0.0550500062089566,1.93068780105299,0.726316206028914,4.52722346661295,0.676458775556193,25.3882883387476,600.855095153627,1.12562382950156,1.51132093570166,1.93068780105299,0.529835209741455,0.261108488268264,0.604019284511766
"bspp",230.28831259142,198.825180442654,354.918408560394,0.495160772994396,-0.0689374011094911,83406,1394,155.77135826967,28.3926072434917,85.4245766007264,201.618009369321,0.385154639272202,0.0646007302155702,0.0465129411764706,0.219607843137255,0.258823529411765,0.392156862745098,0.490196078431373,0.525490196078431,229.478130901954,202.35438377484,356.6854370594,0.500884912467717,-0.0682913917291075,0.0714393668592292,1.20439659283675,0.852462393690967,5.08165966280552,0.721668747878153,24.8788084587476,578.067889119542,1.15233280261282,1.46050337639142,1.20439659283675,0.461677849171639,0.35114546854134,0.680588221877856,0.063031359612928,2.00794808225171,0.746015938055593,4.95290174288819,0.661864807830064,24.9228525594283,579.614974587915,1.13606387960409,1.53487726098625,2.00794808225171,0.54057665146419,0.251295735861656,0.597254634206083,0.174857438669516,0.181215533114713,0.0995126625493304,-0.438493619987523,-0.147714296723581,0.19270277537882,0.436398129360204,0.635976502188075,230.164255546729,204.073325776082,337.072280813965,0.4744879585767,-0.136557002608321,0.0258621243455531,7.20586655076033,0.783275452785171,17.6244817289145,0.529714963953638,13.2667717067811,200.29430723608,1.392335009776,1.97478089871739,7.20586655076033,0.743987311084531,0.234355262091633,0.638836287886412,0.0159804746418676,19.6604443148121,0.405560757770068,17.5369670422998,0.384639502194878,13.3169267415293,189.25409105162,1.36842611604359,2.14190517205513,19.5903699382626,0.944928858185681,0.0834718699708953,0.412608218128752,0.0714393668592292,1.20439659283675,0.852462393690967,5.08165966280552,0.721668747878153,24.8788084587476,578.067889119542,1.15233280261282,1.46050337639142,1.20439659283675,0.461677849171639,0.35114546854134,0.680588221877856,0.063031359612928,2.00794808225171,0.746015938055593,4.95290174288819,0.661864807830064,24.9228525594283,579.614974587915,1.13606387960409,1.53487726098625,2.00794808225171,0.54057665146419,0.251295735861656,0.597254634206083
"bspp",155.446441100803,139.595462695876,212.865693692648,0.684123925505226,-0.832148171455389,25654,632,91.2926979300714,12.1828355781884,76.3149618633335,117.323144518228,0.390405501874875,0.0859094429463178,0.116282352941176,0.231372549019608,0.258823529411765,0.388235294117647,0.509803921568627,0.564705882352941,153.324664646,141.130921872571,208.766234296245,0.702842154164825,-0.823628441926969,0.0395225872786707,1.34036352178965,0.906980904636628,8.20477616210673,0.697773558348771,25.1515330537012,597.975932818785,1.2664500165387,1.6014870020277,1.34036352178965,0.481595331914836,0.386417205998922,0.731864344187362,0.0332738616253897,2.48250856641964,0.825017203414626,8.09357895422723,0.623953547517264,25.1884612319707,599.131999444071,1.24602626404017,1.68658096488821,2.48250856641964,0.573571639758068,0.282778523901867,0.652836117037171,0.172352704366503,0.208183233900329,0.144775384393689,-0.427591096206396,-0.174337470757853,0.184878705896842,0.501259786347673,0.77293717546654,153.429867608057,141.61354163595,197.551691680963,0.728006249291523,-0.758693774811666,0.0269827205472215,10.3751009235738,0.795437805999746,26.3592824770959,0.486786914430968,13.3696855122979,233.124907262019,1.450672202581,2.09026512745597,10.3751009235738,0.819075418299974,0.216093706336054,0.630352433541432,0.0142758126608908,29.3036496932026,0.420868892374032,26.2996681643705,0.340671714928064,13.4474858554466,215.955247521233,1.44497676122165,2.26580435110363,28.6910112359551,1.0309372592208,0.0710670893487339,0.392127189899494,0.0395225872786707,1.34036352178965,0.906980904636628,8.20477616210673,0.697773558348771,25.1515330537012,597.975932818785,1.2664500165387,1.6014870020277,1.34036352178965,0.481595331914836,0.386417205998922,0.731864344187362,0.0332738616253897,2.48250856641964,0.825017203414626,8.09357895422723,0.623953547517264,25.1884612319707,599.131999444071,1.24602626404017,1.68658096488821,2.48250856641964,0.573571639758068,0.282778523901867,0.652836117037171
"bspp",179.737625280038,153.91673151751,287.728249501856,0.731577314340836,0.272596349572188,42405,1097,120.062291789612,32.0011743816553,61.164773708596,172.83531374617,0.368819067303846,0.0690133590893581,0.0639552941176471,0.203921568627451,0.243137254901961,0.380392156862745,0.466666666666667,0.505882352941176,181.073824853779,155.270014959347,292.193700000286,0.738432456395129,0.25851082521402,0.0451798482176378,1.58071976063608,0.83001720400894,5.64964631102834,0.67652115085861,23.8365459118597,529.389504156166,1.20091827150726,1.56983172305632,1.58071976063608,0.506779454862241,0.307618721536552,0.659490944561163,0.0380297595159901,2.6976043574665,0.695231447309835,5.42566060975618,0.601810891590869,23.8742649185385,530.327103802066,1.17355863612282,1.64969381500638,2.6976043574665,0.59655912037496,0.197128775100659,0.55032676569367,0.155394898904869,0.222993638813792,0.147864225044321,-0.600017160574952,-0.259461939533996,0.182008838642595,0.476185344163134,0.659981812785057,178.282990623925,152.90009951714,259.661525137559,0.712574880637753,0.164417676400592,0.0314017495641888,9.59143630273338,0.781496233223682,22.9479884585969,0.492242544725027,13.0449880198834,213.178252231317,1.42699616674192,2.05721981026273,9.59143630273338,0.810834683833442,0.215648474874237,0.626003676772807,0.0175304317519151,25.7164272630869,0.408421440745985,22.7354287615794,0.348283523837119,13.1196857225489,198.148017158727,1.41828711488256,2.22775879181558,25.5774607153186,1.01902117609443,0.0719070056449329,0.391278869053691,0.0451798482176378,1.58071976063608,0.83001720400894,5.64964631102834,0.67652115085861,23.8365459118597,529.389504156166,1.20091827150726,1.56983172305632,1.58071976063608,0.506779454862241,0.307618721536552,0.659490944561163,0.0380297595159901,2.6976043574665,0.695231447309835,5.42566060975618,0.601810891590869,23.8742649185385,530.327103802066,1.17355863612282,1.64969381500638,2.6976043574665,0.59655912037496,0.197128775100659,0.55032676569367
"spsp",234.6566646311,269.162243934936,391.417282086365,0.312231873258141,0.191362014728123,108078,4049,190.501744303901,26.0479634517109,136.430954215367,250.45334737691,0.799704860941027,0.0646146400778732,0.034884705882353,0.568627450980392,0.654901960784314,0.823529411764706,0.858823529411765,0.87843137254902,235.098949862381,269.385776798659,387.292667929146,0.315020531250987,0.269873788702984,0.105153130182159,1.23109854148447,0.852073267954946,5.16117670033164,0.738648533692169,50.6591131360435,2477.85221258396,1.03614865059465,1.30418766692545,1.23109854148447,0.450970634787638,0.330880067129862,0.635428297861508,0.097297742842264,2.10232141836948,0.737755086134933,5.00831685805809,0.690092474877718,50.6701833901468,2478.66772237168,1.02406796952385,1.36088920244109,2.10232141836948,0.524400992669021,0.239694148274174,0.556532237096604,0.383547632998133,0.176261259408166,0.070876688439148,-0.266927550467749,0.0556725281768895,0.410985184336957,0.599501250445291,0.834638074866791,233.784817909102,270.54910235913,382.336493708949,0.375321391693974,0.339828034846959,0.0292132238527593,8.41116079404933,0.79794311997567,21.8138440844896,0.552129360653229,25.3287936919909,646.435913847811,1.4208097053829,1.98027143638999,8.39082762057908,0.722249092615686,0.261944061111486,0.670434824757871,0.0208499788667797,23.3221705928282,0.431904224150589,21.5266185600108,0.415377947987071,25.4569804421931,638.660053740352,1.37637102106055,2.14257169792053,21.9404505722611,0.909267033019366,0.113266274756182,0.476261582830802,0.105153130182159,1.23109854148447,0.852073267954946,5.16117670033164,0.738648533692169,50.6591131360435,2477.85221258396,1.03614865059465,1.30418766692545,1.23109854148447,0.450970634787638,0.330880067129862,0.635428297861508,0.097297742842264,2.10232141836948,0.737755086134933,5.00831685805809,0.690092474877718,50.6701833901468,2478.66772237168,1.02406796952385,1.36088920244109,2.10232141836948,0.524400992669021,0.239694148274174,0.556532237096604
"squa",229.348233516572,208.986546436493,368.359904486826,0.772047390498976,0.352697751286385,62214,3851,152.187341383792,29.3061477511875,83.106372730992,227.735057267719,0.473930147492179,0.118790742289244,0.133724705882353,0.231372549019608,0.274509803921569,0.47843137254902,0.662745098039216,0.713725490196078,229.941209634966,205.858482811785,366.351008823385,0.778736368466633,0.352442573652617,0.0122186289374471,3.91655704512559,0.859439457533191,14.9319220614495,0.508345537733666,30.350773811242,886.541268991779,1.45907711840124,2.0432156420257,3.91655704512559,0.674774819005727,0.259605167092054,0.675593225946718,0.00844580714818052,8.39693998309383,0.696172824245401,14.8186124434704,0.391368252524177,30.4438038884193,888.205592695629,1.43814783817899,2.18808785120819,8.39693998309383,0.819684546187343,0.131858556879997,0.515502849939113,0.175598699856107,0.397933930882647,0.381378831143183,-0.783925613266436,-0.486114587239171,0.173611146680384,0.838625289685146,1.10639720853411,222.771969448516,207.182246765541,311.299988225231,0.865297206955827,0.439324631294382,0.0744874718248776,29.2225434121921,0.803067964169068,75.1944886947694,0.422707247742099,17.5356637704587,524.538193687336,1.50498124224265,2.20881502571167,29.143286007068,1.01232843226852,0.175624131189339,0.588560249376549,0.0406862110384577,83.2123753169907,0.442293747053527,75.6023331075843,0.296834185899621,17.8731360946745,481.019052179092,1.56908460230782,2.38758638437259,77.834674556213,1.22918723935962,0.044973469622545,0.322536571948966,0.0122186289374471,3.91655704512559,0.859439457533191,14.9319220614495,0.508345537733666,30.350773811242,886.541268991779,1.45907711840124,2.0432156420257,3.91655704512559,0.674774819005727,0.259605167092054,0.675593225946718,0.00844580714818052,8.39693998309383,0.696172824245401,14.8186124434704,0.391368252524177,30.4438038884193,888.205592695629,1.43814783817899,2.18808785120819,8.39693998309383,0.819684546187343,0.131858556879997,0.515502849939113
"bspp",165.859067167598,155.490859525337,256.894066746955,0.537239118976965,0.0734579490744899,43652,719,117.702933466937,7.62014371884691,105.853771842058,129.87693494824,0.366178761434016,0.0564318565811157,0.0523270588235294,0.231372549019608,0.262745098039216,0.376470588235294,0.450980392156863,0.486274509803922,166.27083699805,156.92673632757,254.63324210144,0.550507217543103,0.0704051753021257,0.0708352031387607,0.736645425449093,0.883126292368465,4.15145912788021,0.767454328679926,23.6862950895303,521.115021989018,1.11981927023262,1.35042296263573,0.736645425449093,0.39212038902012,0.409969921202345,0.708263474538788,0.0604495782912071,1.14854979913151,0.813079642754169,4.07229725016269,0.711097608311403,23.7391263962102,523.027188672542,1.1142164633282,1.42444306388541,1.14854979913151,0.45789372100743,0.312510734379456,0.640294093377993,0.163078252946643,0.12882297648941,0.0811471112396923,-0.278254658613098,-0.0671382805939436,0.182477103068851,0.322508719505435,0.436115425013324,163.915644399373,156.104966888036,242.705541874092,0.58991601333418,0.0535705471736056,0.0294605991668274,2.87009601799256,0.830936814120027,9.48823474801383,0.590272634831072,11.9360745076555,144.182139320162,1.30125921325102,1.76796802724946,2.87009601799256,0.606053912162174,0.274699386343565,0.656316827647731,0.0192986052248391,7.75487077073126,0.541561186405471,9.45791252918448,0.443705702940736,11.9866706917772,140.746717791636,1.27826565434843,1.94005862240733,7.75487077073126,0.787414004836827,0.107729660484191,0.445278964233016,0.0708352031387607,0.736645425449093,0.883126292368465,4.15145912788021,0.767454328679926,23.6862950895303,521.115021989018,1.11981927023262,1.35042296263573,0.736645425449093,0.39212038902012,0.409969921202345,0.708263474538788,0.0604495782912071,1.14854979913151,0.813079642754169,4.07229725016269,0.711097608311403,23.7391263962102,523.027188672542,1.1142164633282,1.42444306388541,1.14854979913151,0.45789372100743,0.312510734379456,0.640294093377993
"espp",95.148907491487,102.13876276958,137.94983773593,0.288473005258998,0.381045052587862,14096,745,66.5095982819274,4.7448503488541,54.7875702358573,79.1159628044164,0.444773931138857,0.0984033065195838,0.104654117647059,0.207647058823529,0.274509803921569,0.450980392156863,0.596078431372549,0.635294117647059,94.8636562373533,102.225081642878,136.172884311882,0.313090491030536,0.285680002986954,0.0134744810506015,5.16793270363857,0.72861404180265,10.5213708512513,0.464398695484726,28.567668014286,772.708343779982,1.36857256832279,2.01453430969362,5.16793270363857,0.728363754746547,0.16385228928535,0.549548888751479,0.00983028655662787,11.3143406837354,0.380323322873262,10.1292290813627,0.335267265103125,28.7488530412905,777.943453017476,1.31272945621091,2.13266504586082,11.3143406837354,0.878787942785781,0.0403917450657245,0.290109797560656,0.185826808740207,0.435812451001493,0.43031226990959,-0.943690278602322,-0.538981673138722,0.193038890155014,0.877622036820878,1.13797191563347,94.3102640731298,103.316084290029,126.319210345696,0.463875409337711,0.0288547959161525,0.0644266078872649,47.4005692634022,0.715767904306926,84.3835622043668,0.367698455716796,18.8873982486992,586.953405857239,1.54324285550772,2.29647938527893,47.2611903769104,1.11372930931723,0.122735218019494,0.509307569645504,0.0286702498008578,126.245153174486,0.245679455489708,84.6813700046076,0.236424467914889,19.099526417049,514.489400217226,1.60641138932216,2.44160079453631,115.862882936214,1.31831694719951,0.0189981526751413,0.213895097788087,0.0134744810506015,5.16793270363857,0.72861404180265,10.5213708512513,0.464398695484726,28.567668014286,772.708343779982,1.36857256832279,2.01453430969362,5.16793270363857,0.728363754746547,0.16385228928535,0.549548888751479,0.00983028655662787,11.3143406837354,0.380323322873262,10.1292290813627,0.335267265103125,28.7488530412905,777.943453017476,1.31272945621091,2.13266504586082,11.3143406837354,0.878787942785781,0.0403917450657245,0.290109797560656
"iacu",166.307333418162,184.233850786784,288.953514552864,0.667399139167524,-0.7127726999418,47154,1099,125.993452139818,17.4305431053812,94.1326671936283,168.24590407412,0.629154618118189,0.0726543122860785,0.0523270588235294,0.384313725490196,0.490196078431372,0.635294117647059,0.733333333333333,0.788235294117647,166.103634903587,184.740317443532,288.596135960276,0.669715075282311,-0.703296556816281,0.0526582816564517,2.05424609124009,0.802955645288377,6.21264893441404,0.664357871468622,40.019185050332,1525.3403257233,1.20496116169952,1.59948519233833,2.05424609124009,0.537631483834162,0.284758738014021,0.641963035698662,0.0423225553167758,4.55791272003806,0.557673432538313,6.15220320836033,0.571316524452907,40.0528740106397,1527.58126246888,1.17446917768037,1.71882599077523,4.55791272003806,0.667009376017576,0.149425864010004,0.492323168815551,0.308394578008213,0.269924962787728,0.147651359604219,-0.571701032513976,-0.14908124436383,0.316863086528728,0.74834721132288,1.06016592165066,165.496774542094,185.858647841922,286.341733984353,0.675766379040208,-0.677020066687193,0.012781136739405,18.769099378882,0.776514315731733,42.9917263164654,0.441182257312025,21.558893767402,547.59649025999,1.59896680428388,2.33552720740714,18.5581280788177,0.90070274157817,0.219590594044787,0.661756675212805,0.00707405386571042,52.6880108991826,0.369235394863025,42.7651929658776,0.302446035044095,21.5846416677479,514.770071733541,1.57471136379103,2.51763171135074,48.7602179836512,1.11293074635046,0.0832957424218018,0.443322496654037,0.0526582816564517,2.05424609124009,0.802955645288377,6.21264893441404,0.664357871468622,40.019185050332,1525.3403257233,1.20496116169952,1.59948519233833,2.05424609124009,0.537631483834162,0.284758738014021,0.641963035698662,0.0423225553167758,4.55791272003806,0.557673432538313,6.15220320836033,0.571316524452907,40.0528740106397,1527.58126246888,1.17446917768037,1.71882599077523,4.55791272003806,0.667009376017576,0.149425864010004,0.492323168815551
"ipat",209.519708935407,207.792495775425,282.808136248588,0.310822639873075,1.49035126128541,57994,1248,134.338642392066,15.9624384025485,96.3734659792855,167.484290526203,0.576328518095516,0.0637765297967475,0.0406988235294118,0.36078431372549,0.447058823529412,0.588235294117647,0.662745098039216,0.705882352941177,208.883750906516,207.517527537491,280.931749788799,0.304530059862324,1.45541473986158,0.0993780925267249,1.45738318813853,0.816408798182952,4.96909866517198,0.736001970600732,36.6764279904837,1279.78166069056,1.10449173143236,1.41719947249826,1.45738318813853,0.479929593371361,0.336931361507685,0.661053941224276,0.0831768033742544,3.13190146401333,0.59294500658158,4.84702499005361,0.653067237074594,36.6929078635925,1280.0371898191,1.08699555506006,1.52904352687388,3.13190146401333,0.600916235178315,0.194204969003728,0.529455984852137,0.284453206150525,0.228328022092846,0.102484449309028,-0.473563049957622,-0.128123319667,0.293211585477302,0.660499278595557,0.872215936723523,209.038019926598,207.556064674621,279.538872284383,0.310125532647135,1.4671250283162,0.027681778035006,13.1829106519196,0.789430711076363,32.3030231504938,0.53261684376669,19.7897625706221,446.502930004643,1.50113911081552,2.12175888625359,13.1578324728929,0.818703266558989,0.263037923566419,0.688539855637919,0.0179700201927227,37.880722363461,0.392033052729298,32.1536034430126,0.400672554214445,19.745612343298,420.475096109531,1.47702168334444,2.29289519059712,36.6001753309371,1.02732088653567,0.118636756696844,0.501117643711557,0.0993780925267249,1.45738318813853,0.816408798182952,4.96909866517198,0.736001970600732,36.6764279904837,1279.78166069056,1.10449173143236,1.41719947249826,1.45738318813853,0.479929593371361,0.336931361507685,0.661053941224276,0.0831768033742544,3.13190146401333,0.59294500658158,4.84702499005361,0.653067237074594,36.6929078635925,1280.0371898191,1.08699555506006,1.52904352687388,3.13190146401333,0.600916235178315,0.194204969003728,0.529455984852137
"istr",114.925938879902,108.040353254929,182.733675938753,0.45827889501677,0.693556461451209,22873,894,85.5747651804201,10.3833959966574,69.1787743273951,113.836033024505,0.543889318941847,0.0639280234178656,0.0523270588235294,0.345098039215686,0.419607843137255,0.556862745098039,0.627450980392157,0.654901960784314,114.900501434765,108.531646311805,181.722676523493,0.465349825347856,0.691929234123809,0.0595334361315609,1.85044590797526,0.769281193527438,5.01017571186927,0.672303695811273,34.6752479426039,1138.44854626858,1.14528687300118,1.52947047139898,1.85044590797526,0.534825121521174,0.260251205368555,0.605981396680271,0.0482016370148124,3.4183558811632,0.549824324386501,4.79669101013159,0.582222211841005,34.7346397590903,1142.16272100501,1.11330259285548,1.62424326295703,3.4183558811632,0.64310861994687,0.129934201295609,0.449498832176051,0.25645442030284,0.235442519801618,0.148186098693895,-0.464490659284505,-0.172808436017353,0.27386156699029,0.646067066039115,0.835749759089972,115.586316395104,108.899830762572,176.332431057277,0.468090188285491,0.715175597782727,0.017071266155429,16.5608445041703,0.752051018953796,34.3956696137506,0.456624422967678,18.3731300185471,400.092882003597,1.54841462562692,2.2618673729991,16.5608445041703,0.89421562353506,0.208183761156543,0.639371564548382,0.00927708990526193,45.7281226122522,0.317322620652928,34.4917517378324,0.320656883929429,18.4705380017079,375.379394033853,1.52531715054238,2.42578033274358,45.5985437547755,1.10677574413153,0.0779879292460284,0.422720508967048,0.0595334361315609,1.85044590797526,0.769281193527438,5.01017571186927,0.672303695811273,34.6752479426039,1138.44854626858,1.14528687300118,1.52947047139898,1.85044590797526,0.534825121521174,0.260251205368555,0.605981396680271,0.0482016370148124,3.4183558811632,0.549824324386501,4.79669101013159,0.582222211841005,34.7346397590903,1142.16272100501,1.11330259285548,1.62424326295703,3.4183558811632,0.64310861994687,0.129934201295609,0.449498832176051
"espp",145.718969945629,127.147736749058,212.603894488491,0.522878025923063,0.354296590117446,29979,1215,97.5645839986821,7.63535444545265,78.1359992680408,116.846942810528,0.496606186421999,0.0933125750913271,0.09884,0.286274509803922,0.333333333333333,0.505882352941176,0.631372549019608,0.67843137254902,144.395023888559,128.515489500782,211.844162281626,0.500952477306896,0.354943125759229,0.0195774078797074,2.78931511499618,0.834332227642776,9.41839989548983,0.556400062155783,31.6805312738691,951.016902205983,1.34684343775168,1.86276401382166,2.78931511499618,0.613477404083941,0.254234228586173,0.647117183553482,0.0141578268130649,5.75448916408669,0.6521823342939,9.27227845429386,0.441746437931951,31.6687650498796,948.42755010392,1.31925227865325,1.99167987081211,5.75448916408669,0.744134631031174,0.128031721056766,0.488343895832878,0.231805400521037,0.290329495203751,0.24984075190726,-0.551555624797916,-0.228113545925128,0.229604458267459,0.709307866824422,0.966634779507951,145.12162490916,129.655506054268,207.680792050294,0.534793107747548,0.36368183757198,0.0223118915019674,24.5834167868964,0.757612516757783,51.710986512307,0.353638897751882,17.5802766697785,433.835022992792,1.59357927067633,2.4034709095174,24.558949333786,1.01949990966571,0.148831607286909,0.566171614038492,0.00976774683222555,67.5496388028896,0.338561442937817,52.0626709629047,0.227638232008358,17.6571723426213,394.527525729874,1.60019626737146,2.56119788382446,65.6653250773994,1.23011788971152,0.0310226007662897,0.278452802287491,0.0195774078797074,2.78931511499618,0.834332227642776,9.41839989548983,0.556400062155783,31.6805312738691,951.016902205983,1.34684343775168,1.86276401382166,2.78931511499618,0.613477404083941,0.254234228586173,0.647117183553482,0.0141578268130649,5.75448916408669,0.6521823342939,9.27227845429386,0.441746437931951,31.6687650498796,948.42755010392,1.31925227865325,1.99167987081211,5.75448916408669,0.744134631031174,0.128031721056766,0.488343895832878
"lmas",209.937072845474,233.585750402845,389.974576564899,0.761585908258457,-0.977653590067295,71988,2335,157.390783184959,30.1180682621029,78.6862013255896,235.403039666421,0.547819298859178,0.0581320330639498,0.0523270588235294,0.376470588235294,0.43921568627451,0.552941176470588,0.631372549019608,0.666666666666667,209.139891606106,233.907661237956,389.532816445783,0.754974323266733,-0.978325978574326,0.0503563458466509,1.71173052542612,0.740726532574544,4.30101367953935,0.636818274234134,34.9182737005212,1153.38028501765,1.12644094725204,1.53127539661685,1.71173052542612,0.528543368885252,0.216531439231733,0.557343455784884,0.0423984238802646,3.00797758880578,0.518720351750863,4.12497900103276,0.552869092947736,34.9412274963738,1155.62042801302,1.08670801082078,1.60812978133227,3.00797758880578,0.622390469819587,0.100762437359401,0.39613596178191,0.26270537490056,0.206424170425131,0.15994002971051,-0.328851880301799,-0.0899965796908632,0.271199890453,0.589133476747269,0.783214659911068,208.993317473605,233.461998005594,382.687069159919,0.758138009912232,-0.970609938545095,0.0101732538689086,14.92289759121,0.748060113469395,30.61598855328,0.373793147467849,18.2193900549373,381.028072473362,1.56144852990331,2.35441234444526,14.92289759121,0.922476311684944,0.158249661946252,0.576849652925371,0.00537796959616437,40.9310315406274,0.304947572084006,30.4445641052957,0.244036173072322,18.3006740422627,358.294744223199,1.52427635555288,2.51535672995469,40.5893888114673,1.1307209678595,0.0332180221336238,0.285406442760051,0.0503563458466509,1.71173052542612,0.740726532574544,4.30101367953935,0.636818274234134,34.9182737005212,1153.38028501765,1.12644094725204,1.53127539661685,1.71173052542612,0.528543368885252,0.216531439231733,0.557343455784884,0.0423984238802646,3.00797758880578,0.518720351750863,4.12497900103276,0.552869092947736,34.9412274963738,1155.62042801302,1.08670801082078,1.60812978133227,3.00797758880578,0.622390469819587,0.100762437359401,0.39613596178191
"nlab",267.079483358172,195.129822818347,201.837935626374,0.469345893204589,1.21541572543318,24156,1937,95.9770855074546,19.3816042351372,57.8700747956398,144.23991326266,0.569778303770589,0.0592434785072427,0.0406988235294118,0.368627450980392,0.450980392156863,0.580392156862745,0.647058823529412,0.67843137254902,266.763346476873,194.769369198415,200.771558699562,0.476981876082819,1.24793671721473,0.0751794339256761,1.44907001134394,0.791731972311639,4.47885853490685,0.701056601370635,36.3246077780869,1253.08333153117,1.1022147957399,1.43839726997561,1.44907001134394,0.493321294131661,0.279563477153363,0.611098259610722,0.0628526377474497,2.73597563666858,0.587323468613188,4.31491547080946,0.615671607012494,36.422783245796,1260.33055382876,1.07017559682349,1.52806876382379,2.73597563666858,0.599149515888589,0.143884322389562,0.459278577748179,0.256703576944902,0.217384791929177,0.140401838304737,-0.462043892953704,-0.134000831558149,0.2786947752557,0.596638234520985,0.763895038394735,265.515461233545,192.428309115994,188.165890668524,0.489159249043449,1.19226303117541,0.0155112120364929,11.9610881616404,0.79007810870024,29.4893778528324,0.457060586382415,18.3634340018407,385.089120983739,1.53807523199424,2.23317724293811,11.9610881616404,0.853103884458129,0.216465297398243,0.646884905311661,0.0085987834927592,33.5819834929602,0.401282312975395,29.0449235263532,0.315472166237876,18.6549410778126,372.476481927166,1.51204834307516,2.41120568856008,33.4547380500508,1.06622156991808,0.0740867578211911,0.411484817681721,0.0751794339256761,1.44907001134394,0.791731972311639,4.47885853490685,0.701056601370635,36.3246077780869,1253.08333153117,1.1022147957399,1.43839726997561,1.44907001134394,0.493321294131661,0.279563477153363,0.611098259610722,0.0628526377474497,2.73597563666858,0.587323468613188,4.31491547080946,0.615671607012494,36.422783245796,1260.33055382876,1.07017559682349,1.52806876382379,2.73597563666858,0.599149515888589,0.143884322389562,0.459278577748179
